word,freq,in_words,postag
crude,17,1,n
petroleum,106,1,n
natural,420,1,a
gas,682,1,n
valid,7,1,a
binding,24,1,n
production,774,1,n
four,319,1,n
ypf,6,0,n
put,41,1,n
tender,44,1,n
progress,278,1,n
divestiture,27,1,n
gde,5,0,n
significant,31,1,a
number,380,1,n
downstream,36,1,n
aggregate,149,1,n
sale,188,1,n
value,354,1,n
hundred,132,1,v
dollar,93,1,n
volume,55,1,n
total,329,1,a
disposability,1,1,n
charter,51,1,n
corporate,213,1,a
allow,219,1,v
autonomy,55,1,n
restructure,18,0,v
regulatory,822,1,a
enactment,164,1,n
legislation,312,1,n
political,8,1,a
independence,16,1,n
secure,37,1,n
adequate,286,1,n
remunerate,4,1,v
stantially,22,0,r
counterpart,4,1,n
sign,126,1,v
aye,4,1,n
hidronor,1,0,n
transparent,81,1,n
monitorable,4,0,a
expost,1,0,n
penalty,17,1,n
applicable,210,1,a
privatize,12,0,n
restructure,41,0,n
segba,2,0,n
agp,2,0,n
osn,2,0,n
compre,2,0,n
argentino,1,0,n
eliminate,67,1,n
preference,31,1,n
restrions,40,0,n
origin,12,1,n
budgetary,149,1,a
extra,29,1,a
employee,105,1,n
amount,2650,1,n
exceed,100,1,n
hubei,32,0,n
xiaogan,4,0,n
xiangfan,4,0,n
expressway,126,1,r
km,729,0,n
divide,31,1,v
lane,165,1,n
toll,73,1,n
electronic,264,1,a
mechanical,80,1,a
light,104,1,v
connect,160,1,v
link,273,1,v
suizhou,1,0,n
zaoyang,1,0,n
yunmeng,1,0,n
overload,14,1,v
shareholding,2,0,v
matter,143,1,n
prevent,66,1,n
contamination,20,1,n
plume,1,1,n
migration,21,1,n
towards,113,1,n
residential,100,1,a
drinking,37,1,n
eventually,4,1,r
irtysh,4,0,n
ongoing,89,1,v
containment,20,1,n
contaminationprovision,1,0,n
namely,68,1,r
conic,1,1,n
pile,7,1,n
ust,4,1,n
kamenogorsk,2,0,n
lead,31,1,n
zinc,4,1,n
complex,68,1,a
ump,1,1,n
uk,2,0,n
heat,132,1,n
titanic,1,1,n
magnesium,1,1,n
ash,6,1,n
experimental,19,1,n
condenser,3,1,n
remediation,42,1,n
remove,69,1,v
surface,157,1,n
treat,146,1,v
flow,200,1,n
beneath,1,1,n
sample,25,1,v
monitoringprovision,2,0,n
pmu,147,0,n
emp,28,0,n
foster,105,1,n
industrialization,3,1,n
inthe,240,0,n
anddeization,1,0,n
ofprofessional,3,0,a
ministry,977,1,n
localand,3,0,n
privatesector,40,0,n
agreeupon,59,0,n
domestic,257,1,a
degree,86,1,n
overseasfellowships,8,0,n
toselected,8,0,v
bappeda,19,0,n
university,246,1,n
alorganizations,9,0,n
andmonetary,2,0,a
andinter,12,0,n
sministry,12,0,n
foreign,266,1,a
affair,104,1,n
bkpm,6,0,n
coordinatingboard,2,0,n
pius,28,0,n
bakosurtanal,6,0,n
mapping,131,0,n
batan,9,0,n
atomic,7,1,a
bppt,13,0,n
andapplication,8,0,n
bps,24,0,n
lapan,8,0,n
institute,225,1,n
aeronautics,13,1,n
lipi,12,0,n
bpi,8,0,n
strategicindustries,3,0,n
theministries,1,0,n
agriculture,386,1,n
anddoctorate,1,0,n
toeconomic,4,0,a
bachelor,15,1,n
fellow,11,1,n
initiate,104,1,v
ind,8,0,n
technique,232,1,n
toinstructors,2,0,n
upgrade,313,1,n
suchcourses,1,0,n
taxation,72,1,n
appraisal,98,1,n
board,258,1,n
employ,43,1,v
junior,59,1,n
echelon,4,1,n
refresher,10,1,n
returnees,9,0,n
year,1037,1,n
since,21,1,n
return,58,1,n
others,48,0,n
assurance,170,1,n
indonesia,104,0,n
bio,70,0,n
andoverseas,9,0,n
staffof,9,0,n
andselected,8,0,v
ormore,3,0,n
graduatestudies,1,0,n
cover,224,1,v
doctorate,8,1,n
fellowshipsand,1,0,n
sbakosurtanal,2,0,a
theassessment,5,0,n
bureauof,1,0,n
developadditional,1,0,n
capacityat,1,0,n
recent,14,1,a
recentdomestic,4,0,a
currently,61,1,r
analysisand,7,0,n
qualityprograms,1,0,n
monetary,68,1,a
economicplanning,2,0,v
wherespecific,1,0,n
degreefellowships,2,0,n
notcurrently,2,0,r
toindustrial,1,0,n
programsare,2,0,n
utilization,373,1,n
improvethe,44,0,n
departmental,33,1,n
placement,38,1,n
andmonitoring,38,0,v
send,3,1,v
employeesoverseas,1,0,n
sexpense,1,0,n
overseastraining,10,0,v
languagetraining,2,0,v
linkprograms,1,0,n
outof,66,0,n
trainingoffice,1,0,n
forindustrial,5,0,a
onthe,56,0,n
contributionsof,1,0,n
steer,59,1,v
team,204,1,n
nastot,2,0,n
formulate,62,1,n
pilotfellowship,1,0,n
degreegraduates,1,0,n
undertake,75,1,n
merit,23,1,n
tour,221,1,n
reliability,124,1,n
confl,46,0,n
people,226,1,n
original,352,1,a
creditworthy,3,0,n
lsgs,12,0,n
restoration,126,1,n
georgia,16,0,n
standpipe,8,1,n
grey,8,1,n
nally,7,0,r
channel,168,1,n
crossing,57,1,n
construct,176,1,v
mtkvari,1,0,n
lead,99,1,v
akhalsopeli,1,0,n
container,104,1,n
wall,31,1,n
floor,5,1,n
entrance,17,1,n
shed,61,1,n
ventilator,1,1,n
discharge,108,1,n
irrigate,60,1,v
systemsinstallation,2,0,n
drip,10,1,n
trickle,1,1,n
bubbler,1,1,n
orsprinkler,1,0,n
input,145,1,n
andprovision,73,0,n
horticulture,21,1,n
vegetable,37,1,n
floriculture,6,1,n
row,3,1,n
crop,265,1,n
incanal,1,0,a
command,18,1,n
underlain,1,1,n
saline,4,1,n
harvest,41,1,v
pothohar,1,0,n
punjab,112,0,n
partially,38,1,r
canalets,1,0,n
line,34,1,v
ofcourses,1,0,n
turnout,5,1,n
layoutand,1,0,n
regard,51,1,n
andevaluation,66,0,n
trainingfor,9,0,n
agronomy,7,1,n
demonstration,169,1,n
modem,29,0,n
method,296,1,n
agronomic,9,1,a
relatedareas,2,0,n
desk,21,1,n
withnet,1,0,n
cell,37,1,n
phone,15,1,n
specificenvironmental,1,0,n
harvest,40,1,n
throughprovision,17,0,n
machine,38,1,n
etc,24,0,n
andcapacity,19,0,n
andtechnical,46,0,a
offarmers,2,0,n
independentproject,1,0,n
verification,163,1,n
output,102,1,n
performanceindicators,5,0,n
duringproject,2,0,n
theproject,226,0,n
diversification,57,1,n
shift,12,1,v
operationand,12,0,n
instal,120,0,v
ingmaster,1,0,n
empower,8,1,n
inclusive,40,1,a
budgeting,167,0,n
comprises,6,0,n
barangays,13,0,n
barangay,16,1,n
volunteer,13,1,n
mobilize,18,1,v
initiate,27,1,n
supervise,92,1,n
accountability,156,1,n
grievance,63,1,n
redress,39,1,n
third,135,1,a
party,182,1,n
active,53,1,a
disclosure,63,1,n
concern,24,1,n
livelihood,62,1,n
record,148,1,n
ventanilla,7,0,n
gil,3,0,n
prospective,27,1,a
filing,47,1,n
step,112,1,n
fu,2,1,n
request,145,1,v
necessary,780,1,a
registration,299,1,n
issuance,193,1,n
certificate,66,1,n
twenty,114,1,n
director,133,1,n
directorate,193,1,n
iasa,1,0,n
cat,9,1,n
la,234,1,n
aurora,2,1,n
confirmation,14,1,n
ability,83,1,n
adhere,3,1,r
recommend,56,1,v
aircraft,5,1,n
aviation,23,1,n
banking,307,1,n
superintendency,33,1,n
superintendent,6,1,n
consolidated,81,1,a
relationship,50,1,n
sidiaries,27,0,n
classification,119,1,n
derive,38,1,v
analytical,103,1,a
tool,335,1,n
incorporation,44,1,n
solvency,8,1,n
quantitative,21,1,n
qualitative,20,1,n
large,245,1,a
debtor,10,1,n
reed,13,1,n
folio,66,1,n
unidad,14,0,n
investigaciones,1,0,n
especiales,3,0,n
investigation,65,1,n
illegal,14,1,a
suspend,8,1,v
license,113,1,n
fail,22,1,v
start,104,1,v
resolution,447,1,n
jm,10,0,n
spending,67,1,n
declaration,65,1,n
cross,120,1,n
check,27,1,n
individual,95,1,n
unified,94,1,a
registro,10,0,n
nico,15,0,n
contribuyentes,2,0,n
sat,46,1,n
confirm,30,1,v
gdp,44,0,n
verify,12,1,v
allocation,557,1,n
disposiciones,6,0,n
complementarias,1,0,n
que,17,0,n
regulan,1,0,n
ejecuci,3,0,n
del,132,0,n
presupuesto,18,0,n
ingresos,4,0,n
egresos,1,0,n
estado,29,1,n
para,86,1,n
el,141,1,n
ejercicio,3,0,n
legislative,201,1,a
percentage,193,1,n
minister,487,1,n
president,64,1,n
congress,78,1,n
transparency,281,1,n
coverage,268,1,n
siaf,60,0,n
eight,79,1,n
seventy,28,1,n
guatecompras,8,0,n
eighty,30,1,n
mandatory,61,1,n
quetzal,1,1,n
thirty,77,1,n
thousand,51,1,n
safe,149,1,a
principle,166,1,n
macva,2,0,n
kolubara,2,0,n
rehabilitationrehabilitation,10,0,n
seven,81,1,n
prokuplje,1,0,n
mala,1,1,n
plana,1,0,n
odzaci,1,0,n
kula,1,1,n
medjuluzje,1,0,n
krcevac,2,0,n
topola,1,0,n
marcovica,1,0,n
west,147,1,n
cacak,1,0,n
ovcar,1,0,n
banja,1,0,n
kac,1,0,n
east,148,1,n
novi,2,0,n
sad,5,1,n
zabalj,1,0,n
kruzni,1,0,n
grocka,1,0,n
smederevo,1,0,n
valjevo,1,0,n
pricevici,1,0,n
assort,3,1,v
sprovision,34,0,n
dangerous,5,1,a
black,60,1,a
spot,60,1,n
siuben,12,0,n
database,314,0,n
cct,61,0,n
solidaridad,32,0,n
jce,4,0,n
cabinet,175,1,n
citizen,173,1,n
proper,121,1,n
identity,20,1,n
recertification,10,0,n
register,56,1,v
living,151,1,n
view,4,1,v
previous,56,1,a
memorandum,36,1,n
secretariat,169,1,n
attach,18,1,v
insurance,447,1,n
sidized,15,0,v
sufficient,36,1,n
fhi,2,0,n
capitation,25,1,n
enrol,35,1,v
ley,70,1,n
aprueba,3,0,n
tos,15,0,n
blicos,3,0,n
su,5,0,n
addendum,2,1,n
burden,24,1,n
electricity,576,1,n
average,71,1,a
paid,75,0,n
percent,229,1,n
customer,185,1,n
block,77,1,n
sie,17,1,n
ceiling,50,1,n
kwh,6,0,n
per,325,1,n
month,237,1,n
maximum,72,1,n
recovery,260,1,n
index,40,1,n
express,140,1,v
move,11,1,v
ctr,2,0,n
cdeee,11,0,n
comptroller,10,1,n
correspond,92,1,v
certify,66,1,v
clear,7,1,v
arrears,107,0,n
generator,60,1,n
accumulate,14,1,v
additionally,9,1,r
owe,7,1,v
eliminate,50,1,v
liquefy,7,1,v
replace,175,1,v
bono,1,0,n
seic,1,0,n
pra,9,0,n
presidential,102,1,a
estimation,9,1,n
appendix,256,1,n
entitle,63,1,v
dominican,1,0,a
estimaci,1,0,n
tributarios,2,0,n
rep,6,1,n
blica,18,0,n
dominicana,2,0,n
proceedssection,139,0,n
rule,256,1,n
vietnam,12,0,n
generation,395,1,n
instruction,113,1,n
evn,2,0,n
delegation,22,1,n
electricityregulatory,1,0,n
andapproval,6,0,n
pricing,94,0,n
build,153,1,n
multipurpose,13,0,n
requirementsfor,3,0,n
formal,57,1,a
decision,546,1,n
afolio,1,0,n
successor,153,1,n
due,209,1,a
buyer,16,1,n
averageelectricity,1,0,n
update,146,1,n
asnecessary,8,0,a
reflect,78,1,n
requirement,476,1,n
corporationand,1,0,n
charge,376,1,n
corporationby,1,0,n
side,82,1,n
load,108,1,n
proceedsa,40,0,n
withdraw,136,1,n
accordancewith,71,0,n
specify,140,1,n
thefront,12,0,n
theborrower,765,0,n
theamounts,19,0,n
table,402,1,n
loanallocated,22,0,v
front,205,1,n
thesingle,7,0,n
unless,99,1,n
satisfied,79,1,a
programbeing,4,0,v
adequacy,85,1,n
smacroeconomic,8,0,a
deposit,625,1,n
otherwise,155,1,r
deposit,56,1,v
designate,117,1,v
theloan,89,0,n
account,40,1,v
byindependent,2,0,n
auditor,66,1,n
withconsistently,1,0,r
soon,7,1,r
case,432,1,n
later,101,1,r
thanfour,1,0,n
acertified,2,0,v
scope,77,1,n
detailas,1,0,n
concern,95,1,v
accountreferred,1,0,v
shallreasonably,41,0,r
undertakes,32,0,n
determinesat,10,0,n
anexcluded,11,0,v
promptly,128,1,r
refund,258,1,n
equal,163,1,a
amountsrefunded,11,0,v
cancel,66,1,v
closing,119,0,n
amortization,165,1,n
schedulethe,45,0,n
principal,1622,1,n
thepercentage,33,0,n
payable,295,1,a
principalpayment,143,0,n
installment,354,1,n
share,534,1,n
fullywithdrawn,26,0,n
repayable,311,1,a
bedetermined,18,0,v
multiply,191,1,v
withdrawn,740,1,n
balance,352,1,n
thefirst,36,0,n
adjust,158,1,v
deduct,126,1,n
anyamounts,36,0,n
currencyconversion,71,0,n
applies,130,0,n
shareprincipal,8,0,n
andaugust,1,0,n
begin,120,1,v
oneach,56,0,n
extent,137,1,n
repay,73,1,n
thewithdrawn,17,0,n
iof,18,0,n
berepaid,31,0,n
fall,136,1,v
suchwithdrawal,29,0,n
theamount,53,0,n
fraction,50,1,n
numerator,62,1,n
isthe,17,0,n
thisschedule,168,0,n
denominator,64,1,n
sum,96,1,n
remain,166,1,v
originalinstallment,45,0,n
suchdate,44,0,n
calendar,227,1,n
anyprincipal,36,0,n
purpose,910,1,n
solely,89,1,r
calculate,104,1,v
theprincipal,29,0,n
aswithdrawn,22,0,n
outstanding,201,1,a
datefollowing,42,0,v
eachprincipal,27,0,n
commence,99,1,v
paymentdate,52,0,n
notwithstanding,230,1,v
ifat,31,0,n
adopts,59,0,n
billing,189,1,n
whichinvoices,18,0,n
theprovisions,88,0,n
longer,99,1,n
anywithdrawals,19,0,n
acurrency,30,0,n
ion,275,1,n
anapproved,27,0,v
convert,82,1,v
isrepayable,26,0,a
occur,75,1,v
conversionperiod,17,0,n
itscurrency,16,0,n
denomination,58,1,n
either,104,1,n
theexchange,30,0,n
rate,615,1,n
reflect,93,1,v
currencypayable,16,0,a
hedge,67,1,n
theconversion,34,0,n
determines,155,0,n
conversionguidelines,27,0,n
component,447,1,n
screen,79,1,n
appendixsection,57,0,n
erav,1,0,n
sentity,1,0,n
qd,14,0,n
ttg,6,0,n
orany,17,0,n
thereto,280,1,n
supply,43,1,v
orinter,24,0,n
theassociation,58,0,n
another,49,1,n
standardinter,29,0,n
sitc,90,0,n
rev,60,1,n
publishedby,24,0,n
statistical,141,1,a
paper,77,1,n
futurerevisions,13,0,n
item,141,1,n
alcoholic,26,1,a
beverage,29,1,n
tobacco,108,1,n
un,40,1,n
manufacture,71,1,v
tobaccorefuse,11,0,n
whether,53,1,n
containingtobacco,18,0,n
stitutes,24,0,n
radioactive,25,1,n
associatedmaterials,13,0,n
pearl,30,1,n
precious,29,1,a
andsemiprecious,19,0,a
stone,34,1,n
nuclear,42,1,a
reactor,58,1,n
partsthereof,19,0,n
fuel,122,1,n
element,57,1,n
cartridge,30,1,n
irradiate,30,1,v
nuclearreactors,9,0,n
processingmachinery,13,0,n
jewelry,30,1,n
gold,78,1,n
silver,30,1,n
orplatinum,21,0,n
metal,41,1,n
watch,42,1,n
watchcases,10,0,n
goldsmith,19,1,n
orsilversmiths,20,0,n
ware,41,1,n
gem,23,1,n
ore,28,1,n
andconcentrates,18,0,n
intend,45,1,v
paramilitary,29,1,a
luxuryconsumption,28,0,n
manufacture,39,1,n
im,169,0,n
ofwhich,28,0,n
prohibit,54,1,v
interagreements,20,0,n
unitednations,21,0,n
chapter,45,1,n
vii,220,0,n
theunited,22,0,v
corrupt,27,1,n
fraudulent,28,1,n
collusive,27,1,n
coercive,20,1,n
without,128,1,n
actionsatisfactory,19,0,n
occur,40,1,n
assuch,1,0,a
supplemental,38,1,n
thefinancing,32,0,v
themodifications,32,0,n
alcapacity,21,0,n
contribution,106,1,n
imeretiregion,1,0,n
investmentprovision,3,0,n
urbanre,1,0,n
tskaltubo,3,0,n
park,188,1,n
amenity,12,1,n
vernacular,3,1,n
architecture,41,1,n
circuit,135,1,n
landscape,37,1,v
info,3,0,n
kiosk,8,1,n
cafe,2,0,n
refurbishment,64,1,n
exterior,5,1,n
ior,25,0,n
vani,1,0,n
museum,37,1,n
preservation,53,1,n
gnta,3,0,n
culture,76,1,n
ofgeorgia,1,0,n
achp,2,0,n
thetskaltubo,1,0,n
destination,30,1,n
promotion,554,1,n
geo,26,1,n
andconducting,6,0,v
outreach,172,1,n
visitor,31,1,n
plansfor,5,0,n
ed,158,0,n
programevaluation,1,0,n
asthe,57,0,n
familiarize,7,1,v
maker,30,1,n
developed,224,0,n
concept,66,1,n
qey,1,0,n
sistema,50,0,n
nacional,98,0,a
inversiones,2,0,n
piiblicas,1,0,n
perspective,13,1,n
cycle,67,1,n
investmentdecision,1,0,n
life,88,1,n
different,161,1,a
accord,71,1,v
consideration,54,1,n
projectformulation,1,0,n
factor,85,1,n
uncertainty,1,1,n
calculation,23,1,n
ofproject,17,0,n
canbe,1,0,n
ofstrategic,2,0,n
multiannualinvestment,1,0,n
evaluationtechniques,1,0,n
ofenvironmental,16,0,n
produce,90,1,v
environmentallysound,2,0,n
systemprovision,10,0,n
mobility,70,1,n
taiyuan,10,0,n
shanxi,16,0,n
taihang,2,0,n
north,118,1,n
arterial,21,1,a
taiyuancity,1,0,n
overpass,14,1,n
nanzhonghuan,1,0,n
xinjian,1,0,a
nanhan,1,0,n
beiying,1,0,n
locality,21,1,n
terminal,173,1,n
yingxin,1,0,n
zoo,1,1,n
beiyan,1,0,n
automate,111,0,v
dispatch,15,1,v
movement,32,1,n
bicycle,43,1,n
channelization,14,1,n
junction,28,1,n
sign,45,1,n
marker,7,1,n
jiefang,4,0,n
formulate,43,1,v
buildingmeasures,1,0,n
andonas,1,0,n
easily,9,1,r
accessible,43,1,a
andrehabilitation,17,0,n
incomehouseholds,5,0,n
reuse,54,1,n
andindustrial,5,0,a
encourage,20,1,v
onas,20,0,n
someof,1,0,n
gdir,4,0,n
goula,4,0,n
tunis,55,0,n
stabilizationworks,2,0,n
mmdiameter,1,0,n
ra,28,1,n
tabia,5,0,n
bir,13,0,n
kasaa,4,0,n
kmof,20,0,n
diameter,79,1,n
reservoir,203,1,n
total,30,1,v
grand,8,1,a
miscellaneous,28,1,a
pipework,9,1,n
necessitate,5,1,v
connect,69,1,n
thereservoirs,2,0,n
hereof,53,1,n
amongstabout,1,0,n
sanitary,100,1,a
oftataouine,1,0,n
tozeur,4,0,n
jammel,5,0,n
zermeddine,4,0,n
rehabilitationof,12,0,n
suchfacilities,3,0,n
efficiencyin,4,0,n
scustomers,2,0,n
television,25,1,n
brochure,10,1,n
visit,84,1,n
productionof,10,0,n
guide,103,1,n
leakdetection,5,0,n
measure,88,1,v
andmonitor,4,0,n
imple,14,0,n
mentation,13,1,n
tunisand,1,0,n
southern,64,1,a
tunisia,12,0,n
examine,19,1,n
sectorparticipation,10,0,n
aproposed,2,0,v
fourth,28,1,a
appropriatedisposal,1,0,n
cartographicdatabase,1,0,n
environmentallysustainable,4,0,a
leastcost,1,0,n
shed,129,1,v
long,494,1,r
reinforce,26,1,n
andcomplement,1,0,n
wapda,35,0,n
andresettlement,5,0,n
tosuch,40,0,a
mayagree,29,0,n
barrage,20,1,n
ancillary,82,1,a
locate,205,1,v
near,43,1,n
ghazivillage,1,0,n
tarbela,7,0,n
dam,264,1,n
nwfp,2,0,n
flumestandard,1,0,n
bay,56,1,n
undersluice,2,1,n
island,68,1,n
headregulator,1,0,n
concrete,75,1,n
andwith,5,0,n
cubic,58,1,n
meter,348,1,n
cumecs,2,0,n
andancillary,1,0,a
fence,7,1,v
thechannel,2,0,n
alignment,44,1,n
nearbarotha,1,0,n
village,356,1,n
confluence,6,1,n
indus,3,0,n
haro,2,0,n
riversin,1,0,n
mw,124,0,n
connectthe,4,0,n
tothe,264,0,n
grid,148,1,n
kv,400,0,n
frombarotha,1,0,n
rewat,2,0,n
loop,20,1,n
gatti,4,0,n
barotha,4,0,n
mitigation,155,1,n
compensate,13,1,n
resettle,5,1,n
personsaffected,2,0,v
resettlementaction,3,0,n
generally,7,1,r
uplift,2,1,n
conditionsof,7,0,n
corporatization,19,0,n
pak,3,0,n
sidiary,94,0,a
dispatch,75,1,n
dsm,4,0,n
self,139,1,n
review,101,1,v
actuary,2,1,n
sectorand,10,0,n
thestrengthening,25,0,v
pwsus,5,0,n
irsea,5,0,n
tobuild,5,0,n
fulfil,2,0,n
regulator,27,1,n
organizationalstructure,4,0,n
includingreing,2,0,v
tariffapplication,2,0,n
ass,200,1,n
nrh,1,0,n
meteorological,76,1,a
inrh,9,0,n
fnrh,1,0,n
andimplementation,99,0,n
forinrh,1,0,n
specification,70,1,n
hardware,247,1,n
networkconsistent,2,0,n
world,101,1,n
meteorologicalorganization,2,0,n
square,16,1,n
prioritize,57,0,v
metric,12,1,a
includemeteorological,2,0,a
basinplans,2,0,n
theapplicable,2,0,a
pilot,173,1,v
kwanza,2,0,n
comprehensive,353,1,n
inventory,147,1,n
consolidation,150,1,n
permit,120,1,n
disseminationmaterials,2,0,n
ations,38,0,n
thepreparation,45,0,n
coastal,145,1,n
thecarrying,112,0,v
characteristic,42,1,n
apanel,2,0,n
expert,145,1,n
alresponsibilities,2,0,n
safetyrelated,2,0,v
expand,232,1,n
toimprove,86,0,n
intarget,1,0,n
electro,10,1,n
expand,298,1,v
intakefacilities,2,0,n
therehabilitation,24,0,n
newpipelines,4,0,n
telemetry,13,1,n
scada,34,0,n
fitting,12,1,n
andimprove,31,0,n
targetcities,4,0,n
andpressure,7,0,n
elevate,16,1,v
tower,23,1,n
networkexpansion,2,0,n
valve,34,1,n
ofapproximately,28,0,r
oversight,142,1,n
environmentalsafeguards,5,0,n
andsupervision,26,0,n
communityconsultation,1,0,n
masterplans,10,0,n
consultativeprocess,1,0,n
peri,38,1,n
areasprovision,1,0,n
citywide,3,0,n
forcapacity,3,0,n
dna,1,0,n
anddrafting,1,0,v
draft,91,1,v
andimplementing,17,0,v
aframework,3,0,n
set,314,1,v
focus,139,1,v
woman,285,1,n
andmaintenance,86,0,n
fecal,2,1,a
focus,142,1,n
assess,102,1,v
pit,13,1,n
empty,1,1,v
ofbehavior,1,0,n
imance,24,0,n
behavior,63,1,n
handwash,3,0,v
latrinemaintenance,1,0,n
scalingup,3,0,n
inform,51,1,v
areasin,2,0,n
orrehabilitation,2,0,n
significantly,5,1,r
peak,5,1,v
capacityof,14,0,n
java,152,0,n
bali,33,1,n
lysustainable,2,0,a
inpower,3,0,n
upper,105,1,a
cisokan,6,0,n
pumped,19,0,n
appurtenant,5,1,n
andoperation,14,0,n
thecatchment,3,0,n
megawatt,63,1,n
approximately,332,1,r
impound,2,1,v
roller,4,1,n
compactedconcrete,1,0,n
height,15,1,n
metersof,2,0,n
compact,2,1,v
amaximum,4,0,n
waterway,107,1,n
headrace,6,1,n
tunnelswith,1,0,n
length,89,1,n
lowerreservoir,1,0,n
underground,52,1,n
powerhouse,23,1,n
outdoor,4,1,n
kilovolt,54,1,n
switchyard,16,1,n
hydraulic,47,1,n
buildingworks,1,0,n
motor,39,1,n
equipmentwith,1,0,n
theinstallation,11,0,n
turbine,50,1,n
auxiliary,49,1,a
aninstalled,1,0,v
preparatory,44,1,n
quarry,3,1,n
gunung,6,0,n
karang,8,0,n
upperreservoir,2,0,n
double,72,1,r
cibig,2,0,n
saguling,1,0,v
includinsistance,1,0,n
activitiesto,4,0,n
actionplans,8,0,n
compensation,95,1,n
maintain,182,1,n
projectliving,1,0,v
earn,18,1,v
anding,21,0,v
formatenggeng,1,0,n
undertaking,149,1,n
preparationof,18,0,n
future,294,1,n
plan,35,1,v
matenggeng,1,0,n
pumpedstorage,1,0,n
toverify,1,0,n
andbid,1,0,n
studyand,1,0,n
forthe,181,0,n
especiallypumped,1,0,v
atimely,18,0,r
byadvertising,18,0,n
sinvitatira,2,0,n
newspaperof,17,0,n
inaddition,20,0,n
edition,49,1,n
ortechnical,17,0,a
circula,17,0,n
tion,64,0,n
countriesand,16,0,n
taat,2,0,n
quired,13,0,v
requirethe,19,0,n
widelyused,17,0,v
biddingdocuments,43,0,n
fix,86,1,v
bidreferred,15,0,v
delayed,31,0,n
beyond,54,1,n
validityperiod,12,0,n
successful,57,1,a
eachweek,13,0,n
delay,30,1,n
predisclosed,20,0,v
correction,27,1,n
anincrease,11,0,n
thisparagraph,25,0,n
sha,9,1,n
beenissued,17,0,v
basedon,31,0,n
interly,67,0,r
recognize,58,1,v
ptrocured,2,0,v
undercontracts,11,0,n
andcomparison,6,0,n
threesuppliers,7,0,n
theguidelines,30,0,n
establishedcokmercial,2,0,a
commonly,52,1,r
dcommodities,41,0,n
procure,199,1,v
intercommodity,35,0,n
procurementacceptable,38,0,a
proprietary,10,1,a
nature,99,1,n
compati,3,0,n
bility,3,0,n
call,34,1,n
standardization,44,1,n
bepurchased,4,0,v
negotiate,9,1,v
contractspursuant,4,0,n
fol,3,0,n
prccedureis,2,0,n
withdrawalof,28,0,n
documenta,9,0,n
scheduleshall,47,0,n
fromthe,65,0,n
certificatei,22,0,n
hereby,117,1,n
certify,42,1,n
forego,78,1,v
true,34,1,a
archive,41,1,n
natiohal,2,0,n
secretary,75,1,n
regressive,1,1,n
compensatory,15,1,n
favor,10,1,n
outline,19,1,v
guidance,64,1,n
borrowing,36,1,n
buy,17,1,v
back,2,1,n
deization,102,0,n
revise,256,1,v
lending,153,0,n
vested,7,0,a
dak,23,1,n
limit,13,1,v
nuisance,3,1,n
harmful,5,1,n
levy,17,1,n
positive,29,1,a
impose,18,1,v
continue,166,1,n
removal,69,1,n
blanket,7,1,n
liability,130,1,n
clarification,14,1,n
mof,158,0,n
bi,82,0,n
nbfi,1,0,n
conducive,30,1,n
ppp,107,0,n
partner,75,1,n
treasury,221,1,n
tsa,6,0,n
timetable,54,1,n
ig,9,0,n
investigate,12,1,n
repayment,57,1,n
totalprincipal,2,0,n
annuity,6,1,n
repaymentsprincipal,9,0,n
sharejuly,1,0,n
ln,47,0,n
appendixdefinitions,11,0,n
pregnant,27,1,n
age,51,1,v
dlrs,61,0,n
actual,41,1,a
give,190,1,v
dlr,162,0,n
fy,290,0,n
beenverified,1,0,v
protocol,169,1,n
anti,139,1,n
corruption,137,1,n
thegeneral,54,0,a
prevent,55,1,v
combat,26,1,v
fraud,53,1,n
andcorruption,8,0,n
bappenas,20,0,n
badan,14,1,n
perencanaan,4,0,n
pembangunan,10,0,n
nasional,7,0,a
baseline,128,0,n
figure,23,1,n
column,48,1,n
bpkp,13,0,n
pengawas,3,0,n
keuangan,4,0,n
dan,8,1,n
bpnt,2,0,n
bantuan,1,0,n
pangan,1,0,n
tunai,1,0,n
food,192,1,n
pusat,5,0,n
statistik,1,0,n
anysuccessor,23,0,n
bupati,2,0,n
regent,1,1,n
head,90,1,n
thisagreement,157,0,n
convergence,16,1,n
simultaneous,5,1,a
nutritionventions,1,0,n
ministerresponsible,3,0,a
successorthereto,17,0,n
dana,3,0,n
alokasi,2,0,n
khusus,2,0,n
specificregions,2,0,n
fall,12,1,n
desa,1,0,n
villagegovernance,1,0,n
empowerment,24,1,n
dli,115,0,n
indicatorrelated,4,0,v
ofschedule,51,0,n
dlis,25,0,n
collectively,60,1,r
undersaid,5,0,n
bewithdrawn,5,0,n
division,87,1,n
distrs,185,0,n
eced,1,0,v
childhood,89,1,n
warung,1,0,n
tobeneficiaries,11,0,n
endingon,1,0,n
formula,66,1,n
